pitch_mean,pitch_std,pitch_range,pitch_median,pitch_coeff_var,pitch_25th,pitch_75th,pitch_high_count,pitch_low_count,pitch_variance,voiced_ratio,pitch_jitter,volume_mean,volume_std,volume_max,volume_min,dynamic_range,volume_mean_db,volume_std_db,volume_median,volume_25th,volume_75th,energy_variation,shimmer,high_energy_frames,peak_energy_frames,power_mean,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,spectral_flatness_mean,spectral_flatness_std,spectral_centroid_max,spectral_centroid_min,spectral_centroid_median,spectral_centroid_iqr,rolloff_centroid_ratio,bandwidth_centroid_ratio,zcr_frequency,spectral_variability,spectral_centroid_variation,spectral_rolloff_variation,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_delta,mfcc_1_delta,mfcc_2_delta,mfcc_3_delta,mfcc_4_delta,mfcc_5_delta,mfcc_6_delta,mfcc_7_delta,mfcc_8_delta,mfcc_9_delta,mfcc_10_delta,mfcc_11_delta,mfcc_12_delta,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tempo_bpm,rhythm_regularity,num_beats,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,harmonic_energy,percussive_energy,hpr_ratio,harmonic_variability,percussive_variability,harmonic_ratio,split,dialogue_id,utterance_id,speaker,emotion,sentiment,utterance_text,season,episode,audio_path
864.0387,607.6538,3195.9976,665.2366,0.7032715,550.54895,1032.7743,35.0,95.0,369243.2,16.25,228.65056,0.014755142,0.019869247,0.07340779,0.0,0.07340779,-42.843346,33.6623,0.004584016,0.0,0.025400624,0.0021495007,1.3465981,89.0,25.0,0.00061250106,965.2,1000.5389,1747.8212,1807.242,769.076,762.6582,0.08548424,0.091050014,0.50572044,0.47827598,4262.038,0.0,1231.0371,1782.7644,0.93947774,0.42452934,683.8739,0.91389465,82.01337,159.71875,-461.3247,45.099873,-24.220324,6.7920303,-8.24644,-1.8466629,-7.6206203,-5.131393,-1.784414,3.0706651,-2.8801174,-0.34967333,-3.1144764,-2.2302306,-0.40286675,0.2670797,-0.02439093,0.09951028,-0.03269975,0.030070454,0.06333784,-0.009416907,0.00760447,0.06804321,0.003539,0.015741339,0.18609883,0.19254518,0.2451819,0.26352102,0.2790965,0.28920943,0.25163606,0.21719612,0.25300625,0.23440535,0.20247902,0.2036301,170.45454,0.041516777,12.0,-0.020548657,-0.013252328,-0.000110619534,-0.005322004,-0.002384718,0.004410135,0.10388002,0.25684074,0.64207655,0.22842634,0.21444914,0.22587252,0.14029539,0.025548877,0.018889423,0.016574364,0.003958042,0.0007013675,0.00028457106,18.031372,13.972649,15.890296,15.766486,16.470774,17.493376,15.662833,0.006032028,0.009613225,0.62747115,0.008129739,0.013978865,0.1677617,dev,109,6,Joey,neutral,neutral,"All right, now, I'm going to get back to my bucket.",5,9,./dev_splits_complete/dia109_utt6.wav
532.39276,610.7931,2064.97,302.73895,1.1472603,214.56387,382.57788,7.0,28.0,373068.2,4.375,215.97339,0.0044418406,0.014580569,0.08160209,0.0,0.08160209,-69.033195,23.135647,0.0,0.0,0.0,0.000725875,3.2825513,29.0,25.0,0.00023232293,283.86697,787.7694,557.2087,1510.8037,259.26874,658.2533,0.023215732,0.07588905,0.8699248,0.32484105,3599.099,0.0,0.0,0.0,0.2809028,0.14513212,185.72585,0.71056193,39.187145,79.40625,-616.43,9.565068,0.8916592,3.9258492,1.4511408,-1.5226626,-0.91963905,1.4137639,-2.5235147,-0.623927,-1.6955706,-0.61941254,-0.04102954,-1.9706138,-0.37409523,0.22049297,-0.15174043,-0.10969392,0.10824465,0.1749357,-0.022782559,-0.05367793,0.060675755,0.035280395,-0.046522547,0.023131968,0.045106713,0.04622408,0.06652071,0.07669523,0.05929616,0.032060612,0.032823984,0.05110439,0.07483173,0.06840255,0.037920874,0.037827007,170.45454,0.083333336,3.0,-0.011247089,0.017300773,-0.030855287,0.0154751055,0.01426846,0.0057644728,0.46582237,0.25717795,0.0362156,0.006605875,0.0024770387,0.0025332605,0.022884682,0.013965596,0.0024956951,0.00037848382,0.00020013512,0.00016202011,7.670624e-05,15.696718,15.723172,15.938779,15.713129,15.9156685,16.577435,16.180079,0.001946893,0.0031829507,0.6116611,0.008825097,0.010737218,0.3656966,dev,32,13,Rachel,neutral,neutral,Okay.,8,22,./dev_splits_complete/dia32_utt13.wav
761.35956,432.73947,1598.5193,625.32196,0.56837726,393.6256,1049.7916,61.0,87.0,187263.45,18.5,225.06569,0.022175143,0.020207487,0.05745045,0.0,0.05745045,-33.317635,35.0214,0.026059369,0.0,0.04016725,0.0014724828,0.9112675,135.0,25.0,0.00090007955,1039.6704,896.4911,1948.3005,1675.9023,853.796,718.5069,0.0920809,0.0830511,0.43032098,0.4754436,2442.4375,0.0,1575.5151,1846.2715,1.107662,0.4980514,736.64716,0.9289744,66.63465,134.5,-407.2189,53.702354,-31.386843,5.1613846,-16.36141,4.343398,-9.568504,-7.9849267,-1.266357,-0.9193029,-5.79366,-4.2626185,-1.4184778,-1.6853231,-0.6713612,-0.007887837,-0.1339004,0.13397726,-0.037968356,0.02659076,0.11376902,0.08353947,0.04038701,-0.009418161,-0.031922366,-0.011363097,0.25442904,0.23141852,0.2314886,0.24289931,0.25813478,0.29698923,0.31974003,0.3167468,0.25898328,0.24399401,0.26188377,0.25449666,125.0,0.027311368,10.0,0.0051622167,0.0064216987,-0.0034588522,0.0041421037,0.005659526,0.0019155589,0.32146674,0.46148944,0.46817023,0.39480242,0.3460164,0.32123843,0.21769638,0.039710365,0.040073656,0.03404624,0.014017956,0.002443672,0.00036108468,17.40895,13.89516,15.11823,14.722871,15.816631,17.382557,14.381508,0.010959099,0.012249894,0.89462733,0.010273634,0.011536865,0.25061855,dev,34,10,Ross,joy,positive,"Hello, baby. Hello, hello.",1,9,./dev_splits_complete/dia34_utt10.wav
444.83792,311.1452,2890.4612,340.07745,0.69945747,293.02484,578.2988,45.0,67.0,96811.33,14.0,128.13629,0.0167239,0.02386774,0.08423407,0.0,0.08423407,-48.22749,34.459213,0.0,0.0,0.034515712,0.0030885611,1.4271636,87.0,25.0,0.00084935775,846.41296,1080.0358,1615.32,2009.2399,733.49097,847.98535,0.062484436,0.08919722,0.5714093,0.47926694,5152.271,0.0,0.0,1681.4865,0.85888654,0.41308823,499.8755,0.9832433,142.56415,282.6875,-483.7513,32.3139,-12.678275,-1.5238801,-8.004529,-1.2664814,-9.970927,-2.6842728,-6.6491303,-3.4645855,-2.5920224,-4.332731,-3.4676259,-0.53772604,-0.19620116,0.10531996,-0.16735317,-0.06360167,-0.08307184,-0.032887515,-0.02493386,-0.08011435,-0.021654615,-0.03538588,-0.008073687,0.010760338,0.15065596,0.16840565,0.17411233,0.17236923,0.19507846,0.17543606,0.14894451,0.13548185,0.13647893,0.12112683,0.11353611,0.1303441,117.1875,0.06666667,7.0,0.014441487,0.00043303065,-0.018975463,0.043918047,0.0028296916,-0.008586231,0.62781495,0.76843345,0.6393441,0.4103126,0.20880911,0.1310775,0.05462601,0.019424891,0.008549006,0.00452667,0.004723548,0.003186861,0.0009998675,16.106016,17.144037,17.382818,16.700722,17.574373,17.465836,15.451244,0.008689898,0.010308958,0.8429455,0.014823838,0.01583763,0.3476284,dev,5,2,Ross,anger,negative,I was doing great with Julie before I found out about you.,2,7,./dev_splits_complete/dia5_utt2.wav
936.19226,1102.931,3824.5752,463.6063,1.1781031,218.52295,1093.8479,47.0,91.0,1216456.8,17.25,269.45346,0.01864278,0.026816206,0.09818287,0.0,0.09818287,-43.798237,33.581333,0.0034802433,0.0,0.0387059,0.003059038,1.4384232,80.0,25.0,0.001066662,1363.8516,1426.813,2471.209,2440.5518,1013.5101,950.2421,0.12325892,0.15132473,0.50261945,0.4552852,4665.298,0.0,1300.8848,2578.8508,1.03467,0.45927462,986.07135,0.96312886,155.65482,243.1875,-444.06104,27.571167,-0.72867006,10.397749,-3.1949844,7.0179534,-3.8501406,1.8678762,-2.7569685,-1.277163,-1.1979423,-2.317483,-4.569644,-1.6038789,-0.290848,0.13481215,0.111014634,0.07789486,-0.051571973,-0.044570833,0.0045849676,0.04267986,-0.020345066,-0.044703092,0.021445414,0.0421336,0.25248596,0.23127337,0.20368311,0.27671206,0.2276604,0.18456887,0.19567075,0.21975762,0.24137366,0.23454672,0.22402348,0.2300308,133.92857,0.03396178,8.0,-0.0016672618,0.017337581,-0.020502578,0.027154626,0.012154851,0.0075025097,1.5607488,0.4252286,0.36538517,0.17076115,0.16824909,0.1971499,0.0809697,0.03742779,0.01361554,0.013061941,0.04836191,0.034241196,0.003766439,16.622646,15.098889,16.798246,16.067251,16.715223,16.502762,18.361406,0.0075610504,0.013416821,0.56354964,0.012238582,0.020639269,0.19402656,dev,83,2,Chandler,joy,positive,Im not crazy about babies. Im crazy about us.,8,23,./dev_splits_complete/dia83_utt2.wav
497.08304,732.91125,3843.187,354.72217,1.4744242,205.13446,457.5916,31.0,220.0,537158.94,31.375,144.85327,0.010952425,0.008667444,0.034118768,0.0008489319,0.033269837,-14.213074,9.966057,0.0102084465,0.0017275335,0.017728515,0.00158424,0.7913721,120.0,25.0,0.0001950802,1792.1483,873.9545,3572.398,1482.2983,1704.331,346.00644,0.1235371,0.104810014,0.03297469,0.043771774,4961.226,677.9297,1687.8231,868.4714,2.007377,1.0662707,988.2968,0.3783974,234.1358,385.96875,-403.63846,83.01525,1.9905361,22.377012,-2.5577862,8.964742,-15.27408,6.5242634,-12.11252,-7.287744,-4.425727,-4.9038863,2.8061516,-0.19488318,-0.17414339,0.13237172,0.13639586,0.07285615,0.017083578,-0.031742632,-0.021227192,-0.0106145665,0.020837473,-0.019707847,0.006172165,-0.045829967,0.35405472,0.3214415,0.34472913,0.36881816,0.32121024,0.32372352,0.36295614,0.40441227,0.4518442,0.4434713,0.43933213,0.41224775,104.166664,0.026683275,10.0,0.0024069562,0.012450007,0.03324217,-0.012813014,-0.0074037574,0.0027553088,0.1960289,0.33315012,0.06043622,0.016880931,0.013281218,0.008809755,0.004923425,0.0035667128,0.0017873041,0.0019191506,0.003062361,0.0016410421,0.0010962684,19.65464,17.270851,20.427023,17.294264,19.763435,18.815384,17.283974,0.0063913036,0.0057726963,1.107159,0.0064818775,0.005658918,0.42477226,dev,23,12,Ross,sadness,negative,"I mean weve been together seven years, shes the only woman whos ever loved me, and the only woman Ive-Ive ever....",3,6,./dev_splits_complete/dia23_utt12.wav
1064.6914,625.0453,3245.8127,955.9237,0.58706707,703.5045,1299.7971,31.0,43.0,390681.6,9.25,317.7892,0.012086135,0.02063783,0.06313027,0.0,0.06313027,-55.103405,32.48914,0.0,0.0,0.02118242,0.0015266159,1.7075624,66.0,25.0,0.0005719948,642.47644,1022.1316,1145.6674,1828.9176,471.76727,744.91974,0.05935438,0.09710676,0.72329676,0.4297006,3644.9666,0.0,0.0,1859.192,0.52631277,0.21912143,474.83502,0.81753,58.65339,105.25,-537.4567,14.96327,-17.164122,-0.7017448,-7.520832,-1.0454806,-4.624613,-3.7167568,-1.3277733,-0.86992383,-2.3739996,-1.1783363,-2.48429,-1.3370374,-0.103520416,-0.06944817,-0.049797267,0.0075606178,-0.04912684,0.11714922,-0.056216754,0.052833308,-0.06300707,0.032984402,-0.01901727,-0.017359072,0.10687918,0.09924361,0.124508224,0.12712215,0.11540259,0.121420614,0.1456239,0.14990102,0.11192167,0.134543,0.15193953,0.13207155,110.29412,0.05882353,3.0,-0.010253298,0.0430174,-0.024357699,0.033392176,0.017333597,0.016994275,0.047153275,0.17334037,0.26571262,0.30249572,0.3010924,0.22150582,0.15186356,0.069200605,0.03435233,0.020906562,0.008572199,0.0019042062,0.0009429248,18.934837,17.80139,18.658585,18.652336,18.995085,18.99705,18.008564,0.004974354,0.007994217,0.6222433,0.008633042,0.013717513,0.1735616,dev,31,6,Ross,joy,positive,But you didn't!,9,17,./dev_splits_complete/dia31_utt6.wav
739.8889,390.85825,1684.418,684.17896,0.52826613,447.38635,873.12244,56.0,90.0,152770.17,18.25,221.71104,0.021926535,0.024925962,0.08496637,0.0,0.08496637,-38.370705,34.58922,0.007833225,0.0,0.042795144,0.0022923585,1.1367943,105.0,25.0,0.0011020766,1029.6682,900.61865,1927.6332,1704.0818,832.6175,720.1153,0.094177976,0.084833965,0.43821138,0.47679722,2814.89,0.0,1509.3372,1810.5735,1.0842615,0.47699016,753.4238,0.92533755,56.854435,124.1875,-408.19278,54.13755,-33.49288,3.4169877,-19.417625,0.08968964,-8.843368,-8.682101,0.36935383,-2.4283862,-4.1784034,-5.515305,-4.752426,-1.1702285,-0.38661072,0.049133908,-0.12241118,0.050125837,-0.03662146,0.052971814,0.024970446,-0.048183784,0.016532628,0.017063515,0.014114769,0.031884737,0.21914777,0.22083774,0.24618761,0.2889197,0.30204555,0.33229822,0.3393538,0.3451771,0.3466915,0.28566748,0.22691359,0.2288768,170.45454,0.035652444,12.0,-0.004610774,-0.0007819226,-0.004144208,0.020028986,0.012602987,0.007436337,0.28478423,0.45283493,0.7104554,0.5960679,0.4321979,0.42861316,0.24504763,0.05122091,0.042256374,0.033543777,0.018306,0.0017897718,0.00023505224,16.579304,12.68367,14.067824,14.222338,14.986607,17.358957,13.613229,0.008863424,0.013999816,0.63310957,0.011241392,0.017189851,0.18595184,dev,76,13,Chandler,surprise,negative,You know.... You don't know!,3,1,./dev_splits_complete/dia76_utt13.wav
431.46466,571.7746,3596.01,310.77408,1.3251945,194.46002,432.14172,56.0,154.0,326926.22,26.25,192.4432,0.02082481,0.015346355,0.06867276,0.0,0.06867276,-21.306467,25.120722,0.020624658,0.0068441737,0.031100273,0.00331912,0.7369265,122.0,25.0,0.0006691834,1585.4325,1126.1362,3016.9946,1966.0754,1420.7859,716.1631,0.11754155,0.11180731,0.19320218,0.3606376,4929.323,0.0,1468.5574,981.2834,1.6218299,0.8443109,940.3324,0.7820837,333.9552,575.8125,-368.28394,70.07034,1.0261981,12.735016,-1.9850276,6.581102,-18.34515,2.9455388,-13.751759,-3.99807,-0.7513597,-6.7120004,-4.8079047,-1.6764686,-0.4714366,0.15820745,-0.10018152,-0.035419144,0.030217547,0.035032514,0.016523384,0.18160532,0.030358044,0.049034655,0.006746482,0.0010447407,0.19581705,0.22277665,0.25361055,0.28493208,0.25032794,0.27037027,0.29138651,0.2530806,0.26056403,0.2801551,0.26302806,0.2157542,133.92857,0.0773292,15.0,-0.021521341,-0.003159571,-0.0075889793,-0.021600474,0.00338168,0.009509744,0.95433855,0.75093174,0.24187987,0.08102449,0.0415646,0.057140548,0.031924117,0.014468333,0.0061353887,0.0021232138,0.004024868,0.0028678628,0.0009507536,18.652664,18.608559,19.705906,17.481434,20.200668,19.321598,16.3727,0.01258367,0.010998385,1.1441369,0.010337431,0.009282375,0.3966792,dev,47,1,Ross,neutral,neutral,"Well, oh just ah, I was just wondering, when you and I split up, did you get the tape that was half the last episode of",3,17,./dev_splits_complete/dia47_utt1.wav
389.96313,407.13678,2694.586,254.70062,1.0440391,211.80948,361.07993,12.0,43.0,165760.36,6.875,199.32498,0.0019923036,0.0056400215,0.028769651,0.0,0.028769651,-57.41755,22.75549,0.0,0.0,0.0,0.00028878293,2.8309045,38.0,25.0,3.577911e-05,571.3697,1169.6895,1088.8633,2102.649,445.04022,842.9375,0.047725115,0.113822475,0.8072967,0.36581677,5803.542,0.0,0.0,0.0,0.43594778,0.18490872,381.80093,0.83122003,70.2735,92.78125,-685.4011,11.848443,0.131774,3.654736,0.27864933,1.3604969,-1.6797646,-0.47378716,0.6832168,1.3593954,-1.7631925,0.09397233,-0.5444268,-1.880394,-0.42677775,0.0704771,0.041007165,9.433397e-05,-0.050756283,0.040859252,0.058370363,-0.0034801704,-0.0073755244,0.03417572,0.021751931,0.009787643,0.10432572,0.0835923,0.08629134,0.10236873,0.11420996,0.118158676,0.11225032,0.112886034,0.118748106,0.11789419,0.1288862,0.13289371,187.5,0.04441156,5.0,-0.032503873,0.030362107,-0.05672007,0.049778767,0.004262181,0.0009993156,0.041450866,0.009257603,0.0045042876,0.0023871565,0.0015484412,0.0016465329,0.001881448,0.0016320195,0.0011305357,0.0012764314,0.0005668533,0.0016126507,0.0052107563,15.335548,14.839901,15.0453415,15.112382,15.428567,15.553724,15.390804,0.0008194125,0.0013589874,0.60295373,0.0025022128,0.004299306,0.194247,dev,113,7,Monica,neutral,neutral,"Yeah, sweetie.",6,2,./dev_splits_complete/dia113_utt7.wav
846.13885,710.23114,2377.8633,527.8868,0.83937895,319.86414,1428.1532,26.0,53.0,504428.25,9.875,342.93994,0.013411348,0.021274341,0.065661624,0.0,0.065661624,-53.669704,33.508774,0.0,0.0,0.027732454,0.0013667487,1.586294,78.0,25.0,0.00063246174,619.05396,945.51324,1092.2871,1690.7452,472.5104,716.2664,0.05623794,0.090535514,0.697035,0.44754928,3790.3044,0.0,0.0,1675.6228,0.55551594,0.24504004,449.9035,0.82968885,64.4635,135.59375,-545.78235,24.10636,-15.619884,7.449383,-6.006597,-2.6632984,-6.2853765,-1.29127,-2.141194,-4.2970324,-2.602709,-2.8969574,-1.948545,-2.1941128,-0.3635714,0.26711407,-0.028927313,0.09919585,-0.060688514,0.018822756,-0.00086933305,-0.018109811,-0.010432935,0.06207183,0.023964163,0.03901864,0.13529517,0.115860954,0.11530372,0.1373711,0.11852571,0.098944455,0.10096783,0.08884013,0.12999819,0.17640162,0.1416217,0.13502483,187.5,0.037899457,7.0,0.0038927402,0.0058160084,-0.0486408,0.028446311,0.02335181,0.0034965014,0.39925277,0.40885153,0.23421742,0.11988028,0.06716949,0.056387115,0.1788724,0.1594793,0.08664199,0.012629825,0.007200895,0.001610768,0.0004649323,17.590227,17.106674,17.438492,17.057404,17.90526,18.3358,16.793488,0.005739436,0.009115429,0.629639,0.009576844,0.015043342,0.1971098,dev,11,4,Phoebe,anger,negative,"Rachel Karen Green, where's the other earring?!",5,19,./dev_splits_complete/dia11_utt4.wav
471.07587,441.9561,2404.4875,282.95514,0.9381845,224.39215,552.5287,25.0,51.0,195325.17,9.5,227.68417,0.0055028517,0.012809168,0.060610313,0.0,0.060610313,-56.96092,28.33744,0.0,0.0,0.0037494923,0.0009789623,2.3277326,46.0,25.0,0.00019435614,620.16174,948.9815,1283.5845,1974.486,580.50586,882.2429,0.041077875,0.06515378,0.7082301,0.43566474,2900.889,0.0,0.0,1642.7952,0.64335096,0.29511586,328.62302,0.966244,62.830223,103.96875,-576.6309,24.152893,-2.1934693,6.1400256,-3.2564485,3.313278,-2.4683995,-0.17937088,0.72258896,1.9487648,-0.5849042,-0.8137771,-1.6280471,-2.2408798,-0.16769227,0.0915005,-0.022865118,0.057368655,-0.03236058,0.02387377,-0.02748957,0.01826351,0.0150471805,0.04171375,-0.011995899,-0.0027003137,0.14253882,0.14235106,0.12558416,0.124338575,0.16705914,0.16920562,0.16152246,0.15446676,0.16212998,0.15399127,0.14729108,0.15030849,117.1875,0.0,2.0,0.01574116,0.0063151084,-0.017800545,0.0146215875,0.0021619222,0.012413,0.12834004,0.06410785,0.17551942,0.090984866,0.043261524,0.05897133,0.01874889,0.006955653,0.0069826334,0.0048178337,0.0027331763,0.0006216723,0.0001823496,18.035685,17.144463,17.81137,17.593817,17.972097,18.228266,17.690664,0.0023223988,0.0036080645,0.6436671,0.006031321,0.009296396,0.2144433,dev,52,2,Waitress,neutral,neutral,Come on in.,6,24,./dev_splits_complete/dia52_utt2.wav
1300.8563,721.14575,2516.4575,1250.2725,0.55436236,758.7551,1484.8655,19.0,33.0,520051.2,6.5,306.11844,0.0069579803,0.018530127,0.07751517,0.0,0.07751517,-64.556046,26.760962,0.0,0.0,0.0,0.0010151099,2.6631472,36.0,25.0,0.000391779,417.48993,841.52673,689.3987,1384.7399,303.06058,600.56995,0.035893533,0.075531125,0.8012603,0.39372352,3184.7742,0.0,0.0,0.0,0.347462,0.15831439,287.1483,0.68994004,47.017582,81.53125,-619.8586,8.917897,-14.166985,-0.24310154,-3.8889627,-3.0097117,-0.7250029,-5.854437,0.6634807,4.743549,-0.927645,1.4323543,-2.0937397,-2.094596,0.24087638,0.57063484,-0.11251879,0.052452628,-0.05974921,-0.04878472,0.119567476,0.14367661,0.058339104,-0.039248582,-0.08800956,-0.057134762,0.048711326,0.06181375,0.06119174,0.070819445,0.08524731,0.090760805,0.09344771,0.07392246,0.097733445,0.09465189,0.052669547,0.043748256,187.5,0.048765983,4.0,-0.027346397,0.019775625,-0.048214767,0.030335555,-0.007898068,-0.006909538,0.0009421033,0.027454434,0.08830457,0.08300847,0.12243452,0.32796365,0.18019703,0.040585693,0.045658257,0.026221443,0.004284245,0.0006753116,0.00038941964,18.252844,17.795383,18.615597,19.588976,19.084606,19.984392,18.685213,0.000936534,0.0063885,0.14659663,0.0024727546,0.017256256,0.017837258,dev,108,6,Phoebe,anger,negative,Ow!,5,3,./dev_splits_complete/dia108_utt6.wav
597.6987,773.44653,3790.8723,342.1167,1.2940408,314.3618,524.42615,17.0,90.0,598219.56,13.375,346.4252,0.0076157935,0.011300389,0.035271116,0.0,0.035271116,-44.380756,31.283794,0.0,0.0,0.013561904,0.0011719957,1.4838097,84.0,25.0,0.00018569909,784.275,1045.9845,1447.398,1828.8538,660.63354,785.75,0.06045739,0.09372815,0.5880719,0.4787762,4644.219,0.0,0.0,1559.6014,0.80682546,0.3923016,483.65912,0.9479006,139.36923,196.4375,-577.4035,32.941624,-9.857084,9.622523,-9.920838,-5.3817787,-10.454097,-7.1279235,-1.1865978,-4.627918,-7.399905,-5.0055904,-4.6032248,-0.7146022,0.13176784,-0.32893306,0.03448186,0.09109959,-0.21804279,0.095551714,0.06184822,0.007803406,-0.08578017,0.058875516,0.10280348,-0.06867515,0.14297213,0.15813045,0.18099828,0.22823866,0.18911767,0.16878185,0.12939784,0.14797741,0.13373293,0.116018884,0.12312295,0.13577008,208.33333,0.033707865,11.0,-0.0059323004,0.001632822,-0.0031118002,0.035426203,-0.0038853316,0.020180829,0.18092021,0.24103999,0.10767813,0.04661821,0.007319876,0.010861767,0.019354725,0.005110148,0.0026518411,0.0021542432,0.0014858101,0.0005148902,0.00011967063,20.430668,17.745289,18.290007,18.218105,18.52834,18.694939,16.453468,0.004815299,0.003818938,1.2608967,0.0083517125,0.0059431903,0.5004777,dev,111,2,Chandler,neutral,neutral,I saw you checking me out during the game last night.,3,25,./dev_splits_complete/dia111_utt2.wav
1012.5849,1020.26105,3583.371,582.2873,1.0075808,400.51324,928.0375,10.0,39.0,1040932.6,6.125,443.6241,0.0048597055,0.013248508,0.06874176,0.0,0.06874176,-64.29725,25.620256,0.0,0.0,0.0,0.00090815505,2.7261956,34.0,25.0,0.00019913963,572.06854,1249.3839,1019.70245,2156.0422,397.3181,822.6762,0.05174614,0.1258364,0.82541794,0.35713163,5282.4824,0.0,0.0,0.0,0.36022156,0.14615013,413.96912,0.7401104,80.517204,108.4375,-602.5841,7.2961545,0.70459765,1.4359899,-2.6900582,-1.338275,-1.3068784,0.36643574,1.2781402,-2.1434448,-2.0649545,2.8714895,-0.9807457,-1.7890036,-0.21041183,0.06270222,0.1147228,0.19339456,-0.054457597,0.029558718,0.01392746,-0.006962001,-0.040078282,-0.027860919,-0.13870944,0.04677417,0.08317745,0.06472855,0.062466085,0.050448757,0.044972174,0.03995346,0.06042038,0.092343785,0.10525345,0.09615135,0.08009668,0.088282466,117.1875,0.0,2.0,-0.021999825,0.051340062,-0.057445053,0.025337646,-0.0077349404,0.001313624,0.019278515,0.15837018,0.07658789,0.23294298,0.0510885,0.016349686,0.010183876,0.016269628,0.0052835187,0.0074876756,0.0022688585,0.0017309592,0.0051108757,19.677595,19.753986,20.645964,20.807415,21.172518,20.737383,20.608692,0.0009911067,0.004123352,0.24036375,0.0031070302,0.011223995,0.053327866,dev,18,6,Monica,fear,negative,How bad is this?,6,22,./dev_splits_complete/dia18_utt6.wav
502.3116,667.90173,3820.1982,308.16516,1.3296561,209.243,468.87314,18.0,70.0,446092.7,11.0,374.51877,0.0072947983,0.013068167,0.053555287,0.0,0.053555287,-52.58831,30.448568,0.0,0.0,0.011198271,0.0014106143,1.7914363,64.0,25.0,0.00022399108,754.7346,1226.2515,1418.171,2146.1123,622.6594,883.799,0.060052756,0.111672305,0.66246617,0.4602612,5344.8496,0.0,0.0,1421.7605,0.69011086,0.33229306,480.42206,0.96300876,172.94815,245.375,-601.60236,27.195366,6.131693,6.4108663,-6.387456,1.8279369,-1.7809986,-1.7338321,-1.6026349,-0.56212133,-0.87091213,-2.8394186,-0.145648,-0.8925164,-0.59939295,0.052896235,-0.019641606,-0.060820516,-0.042344544,-0.036401916,-0.029539784,-0.003923247,-0.050677292,0.0047714286,-0.022957843,-0.009531859,0.14080654,0.11969604,0.12060075,0.13319805,0.12740333,0.14923097,0.17461044,0.16656487,0.17016041,0.17009713,0.1260719,0.12400486,98.68421,0.04307305,5.0,0.0015261642,0.008685474,-0.061340798,0.006572356,0.0066050747,0.005757729,0.14804167,0.20651166,0.11030722,0.09583082,0.055374064,0.035228368,0.0255327,0.008089911,0.007542858,0.004043947,0.0039286595,0.0025198075,0.0012279687,13.55216,13.463146,14.237499,14.240936,15.948312,15.2527485,13.362008,0.0022555366,0.0057549337,0.39193025,0.0048040547,0.011317226,0.12575509,dev,20,2,Rachel,joy,positive,"I'm doing just fine! God, Tiffany, you smell so great!",5,10,./dev_splits_complete/dia20_utt2.wav
877.88385,543.5847,2318.058,664.2479,0.6191989,392.7168,1315.4348,30.0,41.0,295484.34,8.875,279.16016,0.012874357,0.021651695,0.06431385,0.0,0.06431385,-55.177383,32.849655,0.0,0.0,0.026803475,0.0018019599,1.6817689,71.0,25.0,0.0006345449,524.7653,855.99304,994.8643,1643.1683,465.41592,748.0365,0.040546797,0.06753011,0.71640146,0.44308797,3324.9207,0.0,0.0,1327.3427,0.55150265,0.26588687,324.3744,0.8704046,68.204735,140.3125,-549.21045,25.600643,-7.7143254,4.6426477,-1.9706193,5.2798104,1.9250277,-0.8504129,1.0889091,3.5137565,-0.23701426,1.2687492,0.31828758,-1.9318053,-0.497099,0.18178172,0.08004024,0.145589,-0.26918328,-0.09328612,0.03385169,-0.057037093,-0.02044546,0.009278388,-0.041120842,0.05891891,0.08803518,0.09924484,0.10501462,0.12497652,0.13366063,0.11963951,0.09916609,0.08565028,0.086311296,0.0956044,0.08824207,0.09266201,104.166664,0.06451134,4.0,0.0066729914,0.0011314658,0.009321341,-0.004158611,1.52602e-05,-0.013638658,0.25457892,0.07871862,0.23933257,0.17535129,0.23954843,0.25834695,0.12048955,0.042278152,0.03914216,0.021961613,0.0037691288,0.0015482211,0.00048663668,17.581547,16.11202,17.050655,16.970844,17.377298,17.810854,16.589985,0.0063886857,0.008643177,0.7391585,0.011278102,0.014988955,0.26494768,dev,78,4,Rachel,joy,positive,"I am not horsing around, okay? I am Porsching around.",7,22,./dev_splits_complete/dia78_utt4.wav
